
================================================================================
[2026-09-08 07:15:06] Starting GeoMind Continuous Memory Monitor (Interval: 10s)
================================================================================
[2026-09-08 07:15:06] Hooked geomind PID 22392 | Initial WS: 111.55 MB | Initial Commit: 113.16 MB
[2026-09-08 07:15:07] PID: 22392 | WS: 111.55 MB (dWS: 0 MB) | Commit: 113.16 MB (dPM: 0 MB) | VM: 4321.21 MB | CPU: 126.2s | SysFreeVM: 103735 MB | Ckpt: 50MB at 07:14:26
[2026-09-08 17:11:38] PID: 22392 | WS: 119.37 MB (dWS: 7.82 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35668.8s | SysFreeVM: 104053 MB | No ckpt change
[2026-09-08 17:11:48] PID: 22392 | WS: 119.37 MB (dWS: 7.82 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35678.9s | SysFreeVM: 104059 MB | No ckpt change
[2026-09-08 17:11:58] PID: 22392 | WS: 119.37 MB (dWS: 7.82 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35689.2s | SysFreeVM: 104032 MB | No ckpt change
[2026-09-08 17:12:09] PID: 22392 | WS: 119.37 MB (dWS: 7.82 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35699.4s | SysFreeVM: 104015 MB | Ckpt: 50MB at 17:12:07
[2026-09-08 17:12:19] PID: 22392 | WS: 119.37 MB (dWS: 7.82 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35709.5s | SysFreeVM: 104004 MB | No ckpt change
[2026-09-08 17:12:29] PID: 22392 | WS: 119.37 MB (dWS: 7.82 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35719.6s | SysFreeVM: 104078 MB | No ckpt change
[2026-09-08 17:12:39] PID: 22392 | WS: 119.37 MB (dWS: 7.82 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35729.8s | SysFreeVM: 104073 MB | No ckpt change
[2026-09-08 17:12:50] PID: 22392 | WS: 119.37 MB (dWS: 7.82 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35740s | SysFreeVM: 103999 MB | No ckpt change
[2026-09-08 17:13:00] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35750.1s | SysFreeVM: 104040 MB | Ckpt: 50MB at 17:12:50
[2026-09-08 17:13:10] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35760.3s | SysFreeVM: 104026 MB | No ckpt change
[2026-09-08 17:13:20] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35770.5s | SysFreeVM: 104037 MB | No ckpt change
[2026-09-08 17:13:31] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35780.8s | SysFreeVM: 104047 MB | No ckpt change
[2026-09-08 17:13:41] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35790.9s | SysFreeVM: 104020 MB | Ckpt: 50MB at 17:13:32
[2026-09-08 17:13:51] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35801.1s | SysFreeVM: 104086 MB | No ckpt change
[2026-09-08 17:14:01] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35811.3s | SysFreeVM: 104037 MB | No ckpt change
[2026-09-08 17:14:12] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35821.5s | SysFreeVM: 104004 MB | No ckpt change
[2026-09-08 17:14:22] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35831.6s | SysFreeVM: 104015 MB | Ckpt: 50MB at 17:14:15
[2026-09-08 17:14:32] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35841.9s | SysFreeVM: 104022 MB | No ckpt change
[2026-09-08 17:14:42] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35852.1s | SysFreeVM: 103979 MB | No ckpt change
[2026-09-08 17:14:52] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35862.2s | SysFreeVM: 103976 MB | No ckpt change
[2026-09-08 17:15:03] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35872.3s | SysFreeVM: 104032 MB | Ckpt: 50MB at 17:14:57
[2026-09-08 17:15:13] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35882.6s | SysFreeVM: 104030 MB | No ckpt change
[2026-09-08 17:15:23] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35892.7s | SysFreeVM: 104032 MB | No ckpt change
[2026-09-08 17:15:33] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35902.9s | SysFreeVM: 104040 MB | No ckpt change
[2026-09-08 17:15:44] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35913s | SysFreeVM: 104020 MB | Ckpt: 50MB at 17:15:40
[2026-09-08 17:15:54] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35923.2s | SysFreeVM: 104013 MB | No ckpt change
[2026-09-08 17:16:04] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35933.4s | SysFreeVM: 104004 MB | No ckpt change
[2026-09-08 17:16:14] PID: 22392 | WS: 119.4 MB (dWS: 7.85 MB) | Commit: 120.95 MB (dPM: 7.79 MB) | VM: 4329.31 MB | CPU: 35943.5s | SysFreeVM: 104003 MB | No ckpt change
[2026-09-08 17:16:25] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 35953.7s | SysFreeVM: 104031 MB | Ckpt: 50MB at 17:16:22
[2026-09-08 17:16:35] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 35963.8s | SysFreeVM: 104031 MB | No ckpt change
[2026-09-08 17:16:45] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 35974s | SysFreeVM: 104027 MB | No ckpt change
[2026-09-08 17:16:55] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 35984.2s | SysFreeVM: 103994 MB | No ckpt change
[2026-09-08 17:17:06] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 35994.4s | SysFreeVM: 104000 MB | Ckpt: 50MB at 17:17:05
[2026-09-08 17:17:16] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36004.6s | SysFreeVM: 103984 MB | No ckpt change
[2026-09-08 17:17:26] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36014.8s | SysFreeVM: 104029 MB | No ckpt change
[2026-09-08 17:17:36] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36025.1s | SysFreeVM: 104023 MB | No ckpt change
[2026-09-08 17:17:47] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36035.3s | SysFreeVM: 104037 MB | No ckpt change
[2026-09-08 17:17:57] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36045.4s | SysFreeVM: 104027 MB | Ckpt: 50MB at 17:17:47
[2026-09-08 17:18:07] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36055.5s | SysFreeVM: 104016 MB | No ckpt change
[2026-09-08 17:18:17] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36065.7s | SysFreeVM: 104031 MB | No ckpt change
[2026-09-08 17:18:28] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36075.9s | SysFreeVM: 104022 MB | No ckpt change
[2026-09-08 17:18:38] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36086s | SysFreeVM: 103997 MB | Ckpt: 50MB at 17:18:30
[2026-09-08 17:18:48] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36096.2s | SysFreeVM: 104039 MB | No ckpt change
[2026-09-08 17:18:58] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36106.3s | SysFreeVM: 104037 MB | No ckpt change
[2026-09-08 17:19:09] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36116.6s | SysFreeVM: 104043 MB | No ckpt change
[2026-09-08 17:19:19] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36126.8s | SysFreeVM: 104056 MB | Ckpt: 50MB at 17:19:12
[2026-09-08 17:19:29] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36137s | SysFreeVM: 104041 MB | No ckpt change
[2026-09-08 17:19:39] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36147.1s | SysFreeVM: 104002 MB | No ckpt change
[2026-09-08 17:19:49] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36157.3s | SysFreeVM: 103981 MB | No ckpt change
[2026-09-08 17:20:00] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36167.4s | SysFreeVM: 103981 MB | Ckpt: 50MB at 17:19:55
[2026-09-08 17:20:10] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36177.6s | SysFreeVM: 103992 MB | No ckpt change
[2026-09-08 17:20:20] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36187.9s | SysFreeVM: 104041 MB | No ckpt change
[2026-09-08 17:20:30] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36198.1s | SysFreeVM: 104054 MB | No ckpt change
[2026-09-08 17:20:41] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36208.2s | SysFreeVM: 104048 MB | Ckpt: 50MB at 17:20:37
[2026-09-08 17:20:51] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36218.4s | SysFreeVM: 104030 MB | No ckpt change
[2026-09-08 17:21:01] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36228.6s | SysFreeVM: 104001 MB | No ckpt change
[2026-09-08 17:21:11] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36238.8s | SysFreeVM: 104018 MB | No ckpt change
[2026-09-08 17:21:22] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36248.9s | SysFreeVM: 104006 MB | Ckpt: 50MB at 17:21:20
[2026-09-08 17:21:32] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36259.1s | SysFreeVM: 104047 MB | No ckpt change
[2026-09-08 17:21:42] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36269.4s | SysFreeVM: 104034 MB | No ckpt change
[2026-09-08 17:21:52] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36279.6s | SysFreeVM: 104047 MB | No ckpt change
[2026-09-08 17:22:03] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36289.7s | SysFreeVM: 104016 MB | No ckpt change
[2026-09-08 17:22:13] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36299.9s | SysFreeVM: 104042 MB | Ckpt: 50MB at 17:22:02
[2026-09-08 17:22:23] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36310.1s | SysFreeVM: 104022 MB | No ckpt change
[2026-09-08 17:22:33] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36320.3s | SysFreeVM: 104024 MB | No ckpt change
[2026-09-08 17:22:44] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36330.5s | SysFreeVM: 104065 MB | No ckpt change
[2026-09-08 17:22:54] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36340.7s | SysFreeVM: 104046 MB | Ckpt: 50MB at 17:22:45
[2026-09-08 17:23:04] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36350.9s | SysFreeVM: 104051 MB | No ckpt change
[2026-09-08 17:23:14] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36361s | SysFreeVM: 104039 MB | No ckpt change
[2026-09-08 17:23:25] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36371.3s | SysFreeVM: 104051 MB | No ckpt change
[2026-09-08 17:23:35] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36381.4s | SysFreeVM: 104000 MB | Ckpt: 50MB at 17:23:27
[2026-09-08 17:23:45] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36391.6s | SysFreeVM: 104016 MB | No ckpt change
[2026-09-08 17:23:55] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36401.8s | SysFreeVM: 104063 MB | No ckpt change
[2026-09-08 17:24:06] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36412s | SysFreeVM: 104022 MB | No ckpt change
[2026-09-08 17:24:16] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36422.2s | SysFreeVM: 104053 MB | Ckpt: 50MB at 17:24:10
[2026-09-08 17:24:26] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36432.3s | SysFreeVM: 104055 MB | No ckpt change
[2026-09-08 17:24:36] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36442.5s | SysFreeVM: 104004 MB | No ckpt change
[2026-09-08 17:24:47] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36452.8s | SysFreeVM: 103988 MB | No ckpt change
[2026-09-08 17:24:57] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36462.8s | SysFreeVM: 103978 MB | Ckpt: 50MB at 17:24:52
[2026-09-08 17:25:07] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36473s | SysFreeVM: 103997 MB | No ckpt change
[2026-09-08 17:25:17] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36483.2s | SysFreeVM: 104037 MB | No ckpt change
[2026-09-08 17:25:28] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36493.4s | SysFreeVM: 104045 MB | No ckpt change
[2026-09-08 17:25:38] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36503.6s | SysFreeVM: 104026 MB | Ckpt: 50MB at 17:25:35
[2026-09-08 17:25:48] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36513.7s | SysFreeVM: 104026 MB | No ckpt change
[2026-09-08 17:25:58] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36523.9s | SysFreeVM: 104035 MB | No ckpt change
[2026-09-08 17:26:08] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36534s | SysFreeVM: 104035 MB | No ckpt change
[2026-09-08 17:26:19] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36544.2s | SysFreeVM: 104000 MB | Ckpt: 50MB at 17:26:17
[2026-09-08 17:26:29] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36554.4s | SysFreeVM: 104066 MB | No ckpt change
[2026-09-08 17:26:39] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36564.6s | SysFreeVM: 104050 MB | No ckpt change
[2026-09-08 17:26:49] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36574.7s | SysFreeVM: 104042 MB | No ckpt change
[2026-09-08 17:27:00] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36584.8s | SysFreeVM: 104015 MB | No ckpt change
[2026-09-08 17:27:10] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36594.9s | SysFreeVM: 104021 MB | Ckpt: 50MB at 17:27:00
[2026-09-08 17:27:20] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36605.2s | SysFreeVM: 104002 MB | No ckpt change
[2026-09-08 17:27:30] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36615.4s | SysFreeVM: 103939 MB | No ckpt change
[2026-09-08 17:27:41] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36625.6s | SysFreeVM: 104046 MB | No ckpt change
[2026-09-08 17:27:51] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36635.7s | SysFreeVM: 104027 MB | Ckpt: 50MB at 17:27:42
[2026-09-08 17:28:01] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36645.9s | SysFreeVM: 104037 MB | No ckpt change
[2026-09-08 17:28:11] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36656s | SysFreeVM: 104024 MB | No ckpt change
[2026-09-08 17:28:22] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36666.2s | SysFreeVM: 103986 MB | No ckpt change
[2026-09-08 17:28:32] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36676.3s | SysFreeVM: 104015 MB | Ckpt: 50MB at 17:28:25
[2026-09-08 17:28:42] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36686.5s | SysFreeVM: 103987 MB | No ckpt change
[2026-09-08 17:28:52] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36696.8s | SysFreeVM: 104038 MB | No ckpt change
[2026-09-08 17:29:03] PID: 22392 | WS: 119.65 MB (dWS: 8.1 MB) | Commit: 121.21 MB (dPM: 8.05 MB) | VM: 4329.31 MB | CPU: 36707s | SysFreeVM: 104018 MB | No ckpt change
[2026-09-08 17:29:13] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36717.1s | SysFreeVM: 104017 MB | Ckpt: 50MB at 17:29:07
[2026-09-08 17:29:23] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36727.3s | SysFreeVM: 104049 MB | No ckpt change
[2026-09-08 17:29:33] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36737.5s | SysFreeVM: 104006 MB | No ckpt change
[2026-09-08 17:29:44] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36747.7s | SysFreeVM: 103978 MB | No ckpt change
[2026-09-08 17:29:54] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36757.8s | SysFreeVM: 103957 MB | Ckpt: 50MB at 17:29:49
[2026-09-08 17:30:04] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36768s | SysFreeVM: 103987 MB | No ckpt change
[2026-09-08 17:30:14] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36778.1s | SysFreeVM: 104023 MB | No ckpt change
[2026-09-08 17:30:24] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36788.3s | SysFreeVM: 103995 MB | No ckpt change
[2026-09-08 17:30:35] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36798.5s | SysFreeVM: 103986 MB | Ckpt: 50MB at 17:30:32
[2026-09-08 17:30:45] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36808.7s | SysFreeVM: 103989 MB | No ckpt change
[2026-09-08 17:30:55] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36818.9s | SysFreeVM: 103994 MB | No ckpt change
[2026-09-08 17:31:06] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36829.1s | SysFreeVM: 104018 MB | No ckpt change
[2026-09-08 17:31:16] PID: 22392 | WS: 119.78 MB (dWS: 8.23 MB) | Commit: 121.35 MB (dPM: 8.19 MB) | VM: 4329.31 MB | CPU: 36839.2s | SysFreeVM: 104022 MB | Ckpt: 50MB at 17:31:14
